,age,workclass,eduacation,education_numeric,mariatal_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,census_income
21010,"(37.857, 48.286]",Self-emp-not-inc,11th,7,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K
21011,"(16.927, 27.429]",Private,9th,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
21012,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
21013,"(27.429, 37.857]",Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K
21014,"(48.286, 58.714]",Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
21015,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,24,United-States,>50K
21016,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
21017,"(27.429, 37.857]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K
21018,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
21019,"(48.286, 58.714]",Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,United-States,>50K
21020,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,48,United-States,<=50K
21021,"(27.429, 37.857]",Local-gov,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,5721,0,40,United-States,<=50K
21022,"(16.927, 27.429]",Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
21023,"(27.429, 37.857]",Private,Bachelors,13,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,60,United-States,>50K
21024,"(37.857, 48.286]",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
21025,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
21026,"(37.857, 48.286]",Private,11th,7,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K
21027,"(48.286, 58.714]",Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
21028,"(27.429, 37.857]",Private,10th,6,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
21029,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
21030,"(37.857, 48.286]",Private,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
21031,"(16.927, 27.429]",Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
21032,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States,<=50K
21033,"(37.857, 48.286]",Private,Prof-school,15,Separated,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
21034,"(37.857, 48.286]",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21035,"(16.927, 27.429]",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
21036,"(27.429, 37.857]",Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
21037,"(48.286, 58.714]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
21038,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
21039,"(27.429, 37.857]",Unemployed,HS-grad,9,Never-married,Unemployed,Not-in-family,White,Male,0,0,40,United-States,<=50K
21040,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,55,United-States,>50K
21041,"(16.927, 27.429]",Private,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female,2174,0,60,United-States,<=50K
21042,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
21043,"(27.429, 37.857]",Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
21044,"(58.714, 69.143]",Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
21045,"(27.429, 37.857]",Self-emp-not-inc,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
21046,"(16.927, 27.429]",Private,Masters,14,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
21047,"(48.286, 58.714]",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,United-States,<=50K
21048,"(16.927, 27.429]",Private,1st-4th,2,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,5,Vietnam,<=50K
21049,"(58.714, 69.143]",Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,22,United-States,<=50K
21050,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
21051,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
21052,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
21053,"(27.429, 37.857]",Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
21054,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21055,"(48.286, 58.714]",Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,4650,0,20,United-States,<=50K
21056,"(58.714, 69.143]",Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,United-States,<=50K
21057,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,0,0,35,United-States,<=50K
21058,"(37.857, 48.286]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,60,United-States,>50K
21059,"(27.429, 37.857]",Private,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
21060,"(37.857, 48.286]",Local-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
21061,"(37.857, 48.286]",Private,Some-college,10,Divorced,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K
21062,"(16.927, 27.429]",Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
21063,"(58.714, 69.143]",State-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
21064,"(37.857, 48.286]",Private,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,2205,40,United-States,<=50K
21065,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,>50K
21066,"(37.857, 48.286]",Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
21067,"(27.429, 37.857]",Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,>50K
21068,"(27.429, 37.857]",Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,>50K
21069,"(16.927, 27.429]",Private,12th,8,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,30,Mexico,<=50K
21070,"(16.927, 27.429]",Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,14,United-States,<=50K
21071,"(16.927, 27.429]",Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
21072,"(48.286, 58.714]",Federal-gov,Bachelors,13,Never-married,Transport-moving,Not-in-family,Black,Male,0,2001,65,United-States,<=50K
21073,"(37.857, 48.286]",Private,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
21074,"(16.927, 27.429]",Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,United-States,<=50K
21075,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
21076,"(37.857, 48.286]",Federal-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Columbia,<=50K
21077,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,43,United-States,>50K
21078,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
21079,"(37.857, 48.286]",Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
21080,"(37.857, 48.286]",Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
21081,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
21082,"(27.429, 37.857]",Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
21083,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21084,"(58.714, 69.143]",Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,United-States,<=50K
21085,"(16.927, 27.429]",Private,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
21086,"(37.857, 48.286]",Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
21087,"(69.143, 79.571]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,Cuba,<=50K
21088,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States,<=50K
21089,"(16.927, 27.429]",Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
21090,"(69.143, 79.571]",Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,15,United-States,<=50K
21091,"(16.927, 27.429]",Private,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,40,Mexico,<=50K
21092,"(37.857, 48.286]",Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,56,United-States,<=50K
21093,"(27.429, 37.857]",Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
21094,"(16.927, 27.429]",Private,12th,8,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
21095,"(58.714, 69.143]",Private,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
21096,"(16.927, 27.429]",Unemployed,Some-college,10,Never-married,Unemployed,Own-child,Black,Male,0,0,30,United-States,<=50K
21097,"(48.286, 58.714]",Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Haiti,>50K
21098,"(16.927, 27.429]",Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
21099,"(16.927, 27.429]",Federal-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
21100,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
21101,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21102,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21103,"(16.927, 27.429]",Private,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,55,Mexico,<=50K
21104,"(48.286, 58.714]",State-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,>50K
21105,"(16.927, 27.429]",Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,<=50K
21106,"(37.857, 48.286]",Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21107,"(27.429, 37.857]",Private,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,2258,42,United-States,<=50K
21108,"(27.429, 37.857]",Private,Prof-school,15,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
21109,"(37.857, 48.286]",Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K
21110,"(48.286, 58.714]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,45,United-States,<=50K
21111,"(37.857, 48.286]",Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,52,United-States,<=50K
21112,"(27.429, 37.857]",Private,Some-college,10,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,1980,40,United-States,<=50K
21113,"(58.714, 69.143]",Local-gov,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,2885,0,40,United-States,<=50K
21114,"(16.927, 27.429]",Unemployed,Assoc-voc,11,Married-civ-spouse,Unemployed,Wife,Black,Female,0,0,35,United-States,<=50K
21115,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
21116,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
21117,"(16.927, 27.429]",Private,10th,6,Never-married,Priv-house-serv,Own-child,Black,Female,0,0,20,United-States,<=50K
21118,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,25,United-States,<=50K
21119,"(48.286, 58.714]",Federal-gov,HS-grad,9,Divorced,Tech-support,Unmarried,White,Male,0,0,40,United-States,<=50K
21120,"(27.429, 37.857]",Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
21121,"(58.714, 69.143]",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,<=50K
21122,"(27.429, 37.857]",Private,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,15,United-States,<=50K
21123,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,El-Salvador,<=50K
21124,"(48.286, 58.714]",Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,56,Haiti,>50K
21125,"(16.927, 27.429]",Unemployed,Some-college,10,Never-married,Unemployed,Own-child,White,Male,0,0,48,United-States,<=50K
21126,"(48.286, 58.714]",Private,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
21127,"(16.927, 27.429]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21128,"(27.429, 37.857]",Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,India,>50K
21129,"(27.429, 37.857]",Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,32,United-States,<=50K
21130,"(48.286, 58.714]",Private,Bachelors,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,India,<=50K
21131,"(48.286, 58.714]",Private,7th-8th,4,Widowed,Other-service,Not-in-family,Other,Female,0,0,30,United-States,<=50K
21132,"(37.857, 48.286]",Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,>50K
21133,"(58.714, 69.143]",Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,10566,0,40,United-States,<=50K
21134,"(37.857, 48.286]",Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
21135,"(58.714, 69.143]",Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
21136,"(58.714, 69.143]",Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
21137,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21138,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
21139,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,34,United-States,<=50K
21140,"(27.429, 37.857]",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21141,"(27.429, 37.857]",Federal-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
21142,"(69.143, 79.571]",Unemployed,Prof-school,15,Married-civ-spouse,Unemployed,Husband,White,Male,0,1258,20,United-States,<=50K
21143,"(48.286, 58.714]",Private,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K
21144,"(37.857, 48.286]",Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K
21145,"(37.857, 48.286]",Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,4508,0,40,Cuba,<=50K
21146,"(37.857, 48.286]",Unemployed,HS-grad,9,Married-civ-spouse,Unemployed,Husband,White,Male,0,0,40,United-States,>50K
21147,"(37.857, 48.286]",Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2415,99,United-States,>50K
21148,"(58.714, 69.143]",Private,7th-8th,4,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
21149,"(16.927, 27.429]",Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,38,United-States,<=50K
21150,"(37.857, 48.286]",Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
21151,"(58.714, 69.143]",Self-emp-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
21152,"(37.857, 48.286]",Unemployed,Some-college,10,Divorced,Unemployed,Unmarried,White,Female,0,0,10,Poland,<=50K
21153,"(37.857, 48.286]",Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
21154,"(16.927, 27.429]",Private,10th,6,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
21155,"(27.429, 37.857]",Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,1669,45,United-States,<=50K
21156,"(48.286, 58.714]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
21157,"(48.286, 58.714]",Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,25,United-States,<=50K
21158,"(16.927, 27.429]",Unemployed,Bachelors,13,Never-married,Unemployed,Not-in-family,Asian-Pac-Islander,Male,0,0,28,Taiwan,<=50K
21159,"(58.714, 69.143]",Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,35,United-States,>50K
21160,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
21161,"(27.429, 37.857]",Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Germany,<=50K
21162,"(48.286, 58.714]",Self-emp-inc,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,6497,0,45,United-States,<=50K
